Date,Code,Name,Open,Close,High,Low,Volume
2023-02-01,'2881,富邦金,60.0,60.0,60.4,59.5,21172991
2023-02-02,'2881,富邦金,60.3,60.5,60.7,59.7,19865573
2023-02-03,'2881,富邦金,60.5,59.8,60.5,59.8,10241884
2023-02-06,'2881,富邦金,59.5,59.4,59.9,58.8,16387504
2023-02-07,'2881,富邦金,59.4,59.4,60.0,59.3,11575710
2023-02-08,'2881,富邦金,59.2,59.2,59.5,59.0,12515645
2023-02-09,'2881,富邦金,58.8,59.1,59.3,58.8,5145599
2023-02-10,'2881,富邦金,58.8,58.9,59.2,58.6,10042935
2023-02-13,'2881,富邦金,58.6,59.5,59.8,58.6,11178299
2023-02-14,'2881,富邦金,60.0,60.1,60.2,59.5,12866854
2023-02-15,'2881,富邦金,60.0,59.5,60.3,59.1,12438703
2023-02-16,'2881,富邦金,59.6,59.4,60.0,59.4,8384645
2023-02-17,'2881,富邦金,59.8,60.3,60.3,59.7,12368089
2023-02-20,'2881,富邦金,60.0,60.7,61.1,59.9,10384651
2023-02-21,'2881,富邦金,60.6,60.2,60.6,60.0,6616552
2023-02-22,'2881,富邦金,59.5,59.9,60.1,59.3,12997215
2023-02-23,'2881,富邦金,60.1,59.8,60.2,59.7,10659435
2023-02-24,'2881,富邦金,59.7,60.0,60.0,59.5,12667750
2023-03-01,'2881,富邦金,59.2,59.0,59.5,59.0,13742338
2023-03-02,'2881,富邦金,59.0,59.4,59.7,58.6,10447174
2023-03-03,'2881,富邦金,59.7,59.5,59.8,59.3,7150477
2023-03-06,'2881,富邦金,60.0,60.0,60.2,59.6,12001500
2023-03-07,'2881,富邦金,60.0,59.8,60.2,59.6,11264524
2023-03-08,'2881,富邦金,59.8,60.0,60.0,59.5,10931487
2023-03-09,'2881,富邦金,59.9,59.4,59.9,59.3,12166832
2023-03-10,'2881,富邦金,58.7,58.3,59.1,58.2,21296922
2023-03-13,'2881,富邦金,57.5,57.7,58.0,57.3,17229181
2023-03-14,'2881,富邦金,57.0,56.7,57.3,56.5,19331316
