Date,Code,Name,Open,Close,High,Low,Volume
2022-12-01,'2303,聯電,46.5,45.6,46.65,45.6,73991578
2022-12-02,'2303,聯電,44.8,45.5,45.65,44.8,54243640
2022-12-05,'2303,聯電,45.65,45.4,45.9,45.4,37514008
2022-12-06,'2303,聯電,45.2,44.5,45.4,44.5,40607350
2022-12-07,'2303,聯電,44.0,43.65,44.75,43.65,75156560
2022-12-08,'2303,聯電,43.65,42.5,43.7,42.5,76939113
2022-12-09,'2303,聯電,43.4,43.5,43.95,43.05,55504878
2022-12-12,'2303,聯電,43.35,43.5,43.65,43.0,25807210
2022-12-13,'2303,聯電,44.0,43.8,44.2,43.6,54847262
2022-12-14,'2303,聯電,44.3,44.45,44.5,43.95,49233691
2022-12-15,'2303,聯電,44.0,44.25,44.45,43.85,38519033
2022-12-16,'2303,聯電,43.15,44.3,44.3,42.95,95330771
2022-12-19,'2303,聯電,43.25,42.95,43.5,42.85,83550841
2022-12-20,'2303,聯電,42.5,41.85,42.85,41.85,80717740
2022-12-21,'2303,聯電,41.95,42.0,42.45,41.75,56915825
2022-12-22,'2303,聯電,42.65,42.85,43.1,42.5,52268222
2022-12-23,'2303,聯電,41.95,41.95,42.15,41.7,34060157
2022-12-26,'2303,聯電,42.0,41.9,42.0,41.6,23207953
2022-12-27,'2303,聯電,42.05,41.85,42.5,41.85,23436345
2022-12-28,'2303,聯電,41.5,40.8,41.5,40.65,52072157
2022-12-29,'2303,聯電,40.25,40.75,41.05,40.2,33389363
2022-12-30,'2303,聯電,41.3,40.7,41.45,40.7,31821012
2023-01-03,'2303,聯電,40.45,41.4,41.5,40.25,34837924
2023-01-04,'2303,聯電,41.25,41.05,41.6,41.05,23638607
2023-01-05,'2303,聯電,41.8,41.25,41.8,41.1,29377553
2023-01-06,'2303,聯電,41.3,42.4,42.4,41.25,55006322
2023-01-09,'2303,聯電,43.6,44.5,44.5,43.35,119712112
2023-01-10,'2303,聯電,44.5,45.0,45.0,44.2,91859993
2023-01-11,'2303,聯電,45.3,45.15,45.5,44.85,68129447
2023-01-12,'2303,聯電,45.35,45.15,45.5,44.7,58223810
2023-01-13,'2303,聯電,45.7,45.4,45.9,45.15,69030914
2023-01-16,'2303,聯電,45.25,44.9,45.55,44.6,68041885
2023-01-17,'2303,聯電,44.95,45.95,46.0,44.85,124003475
2023-01-30,'2303,聯電,47.95,48.8,48.8,47.5,264740891
2023-01-31,'2303,聯電,48.3,48.8,49.1,47.9,138536178
2023-02-01,'2303,聯電,49.5,49.25,49.5,48.95,115133990
2023-02-02,'2303,聯電,50.0,50.4,50.5,50.0,114098694
2023-02-03,'2303,聯電,50.2,50.1,50.4,50.0,63139735
2023-02-06,'2303,聯電,49.7,49.05,49.8,49.05,64022562
2023-02-07,'2303,聯電,48.55,49.15,49.45,48.35,55344450
2023-02-08,'2303,聯電,49.8,50.5,50.7,49.75,92301107
