Date,Code,Name,Open,Close,High,Low,Volume
2022-12-01,'2352,佳世達,28.4,28.45,28.8,28.15,4410072
2022-12-02,'2352,佳世達,28.7,28.95,28.95,28.6,4092106
2022-12-05,'2352,佳世達,28.4,27.8,28.5,27.7,18130934
2022-12-06,'2352,佳世達,27.7,27.4,27.7,27.4,8140061
2022-12-07,'2352,佳世達,27.4,27.35,27.9,27.3,6679055
2022-12-08,'2352,佳世達,27.3,27.2,27.5,27.1,3086313
2022-12-09,'2352,佳世達,27.45,27.8,27.8,27.35,2947396
2022-12-12,'2352,佳世達,27.7,27.85,27.95,27.3,2635523
2022-12-13,'2352,佳世達,28.0,27.75,28.0,27.6,2708323
2022-12-14,'2352,佳世達,27.65,27.7,27.9,27.6,2488634
2022-12-15,'2352,佳世達,27.7,27.6,27.8,27.5,2778164
2022-12-16,'2352,佳世達,27.4,26.85,27.5,26.85,13268304
2022-12-19,'2352,佳世達,26.7,27.0,27.3,26.5,12309142
2022-12-20,'2352,佳世達,27.0,26.4,27.25,26.4,9772846
2022-12-21,'2352,佳世達,26.6,26.45,26.7,26.35,9897516
2022-12-22,'2352,佳世達,26.9,27.05,27.3,26.85,12083052
2022-12-23,'2352,佳世達,26.85,27.5,27.7,26.85,4572509
2022-12-26,'2352,佳世達,27.65,27.85,28.2,27.6,5579104
2022-12-27,'2352,佳世達,28.0,27.7,28.1,27.7,3734865
2022-12-28,'2352,佳世達,27.7,27.6,27.9,27.55,2583090
2022-12-29,'2352,佳世達,27.55,27.9,28.1,27.3,4475424
2022-12-30,'2352,佳世達,28.0,28.15,28.4,27.85,8353560
2023-01-03,'2352,佳世達,28.2,27.8,28.2,27.65,2910959
2023-01-04,'2352,佳世達,27.85,27.9,28.1,27.8,1653129
2023-01-05,'2352,佳世達,28.05,27.85,28.25,27.85,2092904
2023-01-06,'2352,佳世達,27.2,27.7,27.85,27.2,2196195
2023-01-09,'2352,佳世達,27.95,27.9,28.0,27.8,2005929
2023-01-10,'2352,佳世達,27.95,28.0,28.15,27.9,2724107
2023-01-11,'2352,佳世達,28.2,28.05,28.25,27.9,2007456
2023-01-12,'2352,佳世達,28.15,27.75,28.15,27.75,1879632
2023-01-13,'2352,佳世達,27.9,27.65,27.95,27.6,1624707
2023-01-16,'2352,佳世達,27.8,27.8,27.9,27.7,1741096
2023-01-17,'2352,佳世達,27.8,27.8,28.0,27.8,2725700
2023-01-30,'2352,佳世達,28.1,28.4,28.5,28.0,6208247
2023-01-31,'2352,佳世達,28.4,28.3,28.85,28.25,6802478
2023-02-01,'2352,佳世達,28.6,28.35,28.7,28.3,3570597
2023-02-02,'2352,佳世達,28.5,28.6,28.75,28.5,4973055
2023-02-03,'2352,佳世達,28.8,28.9,28.9,28.6,4397486
2023-02-06,'2352,佳世達,28.75,28.65,28.9,28.55,3538666
2023-02-07,'2352,佳世達,28.8,28.7,28.85,28.6,2896487
2023-02-08,'2352,佳世達,28.95,29.15,29.2,28.7,6083201
2023-02-09,'2352,佳世達,29.15,29.15,29.25,28.9,3933550
2023-02-10,'2352,佳世達,29.15,29.1,29.25,28.9,4027155
2023-02-13,'2352,佳世達,29.1,28.65,29.15,28.6,3286623
2023-02-14,'2352,佳世達,28.8,28.8,28.85,28.7,1624905
2023-02-15,'2352,佳世達,28.85,28.8,29.2,28.75,5665505
2023-02-16,'2352,佳世達,29.0,28.85,29.05,28.8,2356475
2023-02-17,'2352,佳世達,28.85,29.0,29.0,28.75,1538457
2023-02-20,'2352,佳世達,29.05,29.9,29.9,29.05,8601580
2023-02-21,'2352,佳世達,29.85,29.5,29.9,29.4,4171106
2023-02-22,'2352,佳世達,29.4,29.6,29.65,29.25,2537381
2023-02-23,'2352,佳世達,30.0,29.95,30.15,29.9,6280023
2023-02-24,'2352,佳世達,30.0,30.0,30.1,29.8,4263430
2023-03-01,'2352,佳世達,29.95,30.25,30.45,29.9,4385261
2023-03-02,'2352,佳世達,30.4,30.35,30.5,30.2,3613430
2023-03-03,'2352,佳世達,30.35,30.4,30.5,30.25,2779662
2023-03-06,'2352,佳世達,30.5,30.55,30.85,30.5,6590901
2023-03-07,'2352,佳世達,30.1,30.05,30.2,29.6,14825863
2023-03-08,'2352,佳世達,30.15,30.9,30.9,29.95,11310718
2023-03-09,'2352,佳世達,31.2,30.7,31.6,30.7,12289151
2023-03-10,'2352,佳世達,30.55,30.6,30.75,30.35,5919443
2023-03-13,'2352,佳世達,30.4,30.5,30.55,30.0,5486023
2023-03-14,'2352,佳世達,30.5,30.25,30.5,30.1,3853358
2023-03-15,'2352,佳世達,30.5,30.05,30.55,30.0,6164976
2023-03-16,'2352,佳世達,30.0,29.7,30.15,29.6,7829510
2023-03-17,'2352,佳世達,29.95,30.35,30.35,29.85,4920289
2023-03-20,'2352,佳世達,30.45,30.25,30.5,30.05,4177619
2023-03-21,'2352,佳世達,30.4,30.2,30.4,30.15,4178480
2023-03-22,'2352,佳世達,30.35,30.6,30.6,30.35,4991720
2023-03-23,'2352,佳世達,30.6,30.75,30.8,30.5,4945387
2023-03-24,'2352,佳世達,30.9,30.9,30.95,30.6,5553094
2023-03-27,'2352,佳世達,30.95,31.4,31.45,30.95,9460548
2023-03-28,'2352,佳世達,31.55,30.8,31.6,30.75,7640292
2023-03-29,'2352,佳世達,30.8,31.35,31.45,30.6,7388805
2023-03-30,'2352,佳世達,31.4,31.65,31.7,31.25,7424416
2023-03-31,'2352,佳世達,31.65,31.7,31.8,31.45,7348778
2023-04-06,'2352,佳世達,31.8,32.3,32.5,31.5,16125132
2023-04-07,'2352,佳世達,32.35,32.35,33.0,32.3,10213824
2023-04-10,'2352,佳世達,32.4,32.3,32.6,32.15,6578585
2023-04-11,'2352,佳世達,32.5,32.85,32.9,32.45,6983505
2023-04-12,'2352,佳世達,32.95,33.25,33.3,32.95,7745081
2023-04-13,'2352,佳世達,33.3,33.1,33.35,33.0,5570576
2023-04-14,'2352,佳世達,33.1,32.7,33.25,32.55,5651974
2023-04-17,'2352,佳世達,32.55,33.0,33.0,32.55,4657956
2023-04-18,'2352,佳世達,33.15,32.95,33.15,32.8,3091617
2023-04-19,'2352,佳世達,33.1,32.8,33.15,32.7,4002319
2023-04-20,'2352,佳世達,32.7,32.75,32.9,32.4,5353957
2023-04-21,'2352,佳世達,32.75,32.5,33.0,32.3,7723040
2023-04-24,'2352,佳世達,32.85,32.7,33.0,32.6,5036874
2023-04-25,'2352,佳世達,32.95,32.5,32.95,32.3,5910661
2023-04-26,'2352,佳世達,32.4,33.2,33.2,32.4,11722347
2023-04-27,'2352,佳世達,33.3,33.5,34.0,33.3,12367547
2023-04-28,'2352,佳世達,33.9,34.6,34.8,33.75,19367061
2023-05-02,'2352,佳世達,35.0,35.55,35.8,34.65,19525167
2023-05-03,'2352,佳世達,35.4,35.45,35.6,34.85,8392100
2023-05-04,'2352,佳世達,35.4,35.45,35.7,35.1,6874810
2023-05-05,'2352,佳世達,35.5,34.2,35.9,34.1,18362308
2023-05-08,'2352,佳世達,33.9,34.2,34.45,33.9,9511314
2023-05-09,'2352,佳世達,34.75,35.75,36.5,34.65,29717880
2023-05-10,'2352,佳世達,36.0,36.0,36.45,35.7,17818868
2023-05-11,'2352,佳世達,36.0,35.35,36.15,35.1,10392533
2023-05-12,'2352,佳世達,35.45,35.9,35.95,35.1,8196131
2023-05-15,'2352,佳世達,36.0,35.85,36.05,35.4,7240446
