Date,Code,Name,Open,Close,High,Low,Volume
2022-12-01,'5880,合庫金,26.7,26.7,26.75,26.45,9241768
2022-12-02,'5880,合庫金,26.5,26.4,26.5,26.3,6775244
2022-12-05,'5880,合庫金,26.25,26.1,26.35,26.1,8088375
2022-12-06,'5880,合庫金,26.0,25.8,26.2,25.8,14075906
2022-12-07,'5880,合庫金,25.8,26.05,26.3,25.7,11873270
2022-12-08,'5880,合庫金,25.95,26.05,26.15,25.85,6625251
2022-12-09,'5880,合庫金,25.95,26.25,26.25,25.9,6660093
2022-12-12,'5880,合庫金,26.2,26.35,26.35,26.1,11969516
2022-12-13,'5880,合庫金,26.4,26.1,26.45,26.0,14541316
2022-12-14,'5880,合庫金,26.3,26.5,26.5,26.2,15020205
2022-12-15,'5880,合庫金,26.4,26.5,26.5,26.2,10244671
2022-12-16,'5880,合庫金,26.15,26.15,26.45,26.05,15048358
2022-12-19,'5880,合庫金,26.0,26.15,26.2,25.95,8133519
2022-12-20,'5880,合庫金,25.95,25.95,26.15,25.85,7818557
2022-12-21,'5880,合庫金,25.95,26.0,26.05,25.85,4281727
2022-12-22,'5880,合庫金,26.05,26.15,26.15,25.95,3862221
2022-12-23,'5880,合庫金,25.85,25.95,26.1,25.85,4866235
2022-12-26,'5880,合庫金,25.95,26.1,26.1,25.9,3360685
2022-12-27,'5880,合庫金,26.15,26.1,26.2,26.1,3409679
2022-12-28,'5880,合庫金,26.0,25.9,26.1,25.9,4747746
2022-12-29,'5880,合庫金,25.9,25.65,25.9,25.6,10225250
2022-12-30,'5880,合庫金,25.75,26.0,26.05,25.75,5859243
2023-01-03,'5880,合庫金,25.8,25.9,25.95,25.65,5068769
2023-01-04,'5880,合庫金,25.9,26.0,26.15,25.8,6923951
2023-01-05,'5880,合庫金,26.05,26.25,26.25,26.0,6970268
2023-01-06,'5880,合庫金,26.25,26.3,26.4,26.15,9946422
2023-01-09,'5880,合庫金,26.6,27.0,27.0,26.5,21002328
2023-01-10,'5880,合庫金,27.0,27.0,27.0,26.7,15355606
2023-01-11,'5880,合庫金,26.95,26.7,27.0,26.5,13136468
2023-01-12,'5880,合庫金,26.6,26.4,26.7,26.3,12723658
2023-01-13,'5880,合庫金,26.7,26.35,26.8,26.35,10929532
2023-01-16,'5880,合庫金,26.6,26.85,26.95,26.6,9803038
2023-01-17,'5880,合庫金,26.8,26.7,26.9,26.7,10795452
2023-01-30,'5880,合庫金,27.0,27.3,27.4,26.5,35762634
2023-01-31,'5880,合庫金,27.2,26.45,27.2,26.45,26108962
2023-02-01,'5880,合庫金,26.65,26.55,26.65,26.25,8366672
2023-02-02,'5880,合庫金,26.55,26.65,26.65,26.4,7236079
2023-02-03,'5880,合庫金,26.45,26.65,26.65,26.4,3774851
2023-02-06,'5880,合庫金,26.5,26.35,26.55,26.35,10182899
2023-02-07,'5880,合庫金,26.4,26.4,26.5,26.3,7771157
2023-02-08,'5880,合庫金,26.35,26.35,26.45,26.35,3957310
2023-02-09,'5880,合庫金,26.3,26.35,26.4,26.3,4697900
2023-02-10,'5880,合庫金,26.3,26.6,26.6,26.2,7080975
2023-02-13,'5880,合庫金,26.6,26.8,26.8,26.35,6536269
2023-02-14,'5880,合庫金,26.8,26.75,26.8,26.6,5183416
2023-02-15,'5880,合庫金,26.8,26.6,26.8,26.5,6766277
2023-02-16,'5880,合庫金,26.7,26.55,26.75,26.55,6232194
2023-02-17,'5880,合庫金,26.5,26.6,26.7,26.45,4033856
2023-02-20,'5880,合庫金,26.55,26.85,26.9,26.55,7466459
2023-02-21,'5880,合庫金,26.75,26.7,26.75,26.6,4764560
2023-02-22,'5880,合庫金,26.5,26.5,26.65,26.4,8283071
2023-02-23,'5880,合庫金,26.7,26.8,26.85,26.55,7612606
2023-02-24,'5880,合庫金,26.8,26.65,26.8,26.65,14178868
2023-03-01,'5880,合庫金,26.5,26.45,26.7,26.4,16961731
2023-03-02,'5880,合庫金,26.5,26.4,26.5,26.25,6049354
2023-03-03,'5880,合庫金,26.45,26.4,26.55,26.35,4905815
2023-03-06,'5880,合庫金,26.65,26.6,26.7,26.45,6946799
2023-03-07,'5880,合庫金,26.75,26.65,26.75,26.55,4487282
2023-03-08,'5880,合庫金,26.6,26.6,26.65,26.5,7526212
2023-03-09,'5880,合庫金,26.6,26.45,26.6,26.35,8316678
2023-03-10,'5880,合庫金,26.35,26.15,26.4,26.15,13409422
2023-03-13,'5880,合庫金,26.05,26.1,26.2,26.0,10913246
2023-03-14,'5880,合庫金,25.95,25.8,25.95,25.8,17221898
2023-03-15,'5880,合庫金,25.85,25.6,25.95,25.6,18685683
2023-03-16,'5880,合庫金,25.45,25.3,25.5,25.2,14728234
2023-03-17,'5880,合庫金,25.4,25.35,25.4,25.3,13191064
2023-03-20,'5880,合庫金,25.4,25.2,25.4,25.15,7280078
2023-03-21,'5880,合庫金,25.3,25.4,25.6,25.25,7181986
2023-03-22,'5880,合庫金,25.6,25.95,25.95,25.5,8181742
2023-03-23,'5880,合庫金,25.95,26.1,26.15,25.8,9838275
2023-03-24,'5880,合庫金,26.1,26.15,26.25,25.9,6679992
2023-03-27,'5880,合庫金,26.15,26.2,26.2,26.1,5919093
2023-03-28,'5880,合庫金,26.15,26.2,26.3,26.1,5323393
2023-03-29,'5880,合庫金,26.1,26.25,26.25,26.05,5756528
2023-03-30,'5880,合庫金,26.25,26.1,26.35,26.1,4957222
2023-03-31,'5880,合庫金,26.15,26.1,26.4,26.1,12199325
2023-04-06,'5880,合庫金,26.4,26.2,26.4,26.15,6949522
2023-04-07,'5880,合庫金,26.2,26.2,26.25,26.1,3673554
2023-04-10,'5880,合庫金,26.2,26.3,26.35,26.2,3118807
2023-04-11,'5880,合庫金,26.25,26.45,26.5,26.25,6889719
2023-04-12,'5880,合庫金,26.5,26.4,26.5,26.35,4496432
2023-04-13,'5880,合庫金,26.5,26.5,26.5,26.4,5112476
2023-04-14,'5880,合庫金,26.5,26.6,26.7,26.4,8007111
2023-04-17,'5880,合庫金,26.6,26.55,26.65,26.35,6834933
2023-04-18,'5880,合庫金,26.55,26.6,26.6,26.45,4299957
2023-04-19,'5880,合庫金,26.6,26.6,26.65,26.5,5208625
2023-04-20,'5880,合庫金,26.45,26.4,26.5,26.25,5509611
2023-04-21,'5880,合庫金,26.25,26.35,26.45,26.25,6397031
2023-04-24,'5880,合庫金,26.35,26.5,26.5,26.25,3753887
2023-04-25,'5880,合庫金,26.7,26.55,26.95,26.5,15392885
2023-04-26,'5880,合庫金,26.55,26.6,26.7,26.5,10661550
2023-04-27,'5880,合庫金,26.5,26.6,26.7,26.45,7052271
2023-04-28,'5880,合庫金,26.6,26.75,26.8,26.5,15137058
2023-05-02,'5880,合庫金,26.8,27.2,27.2,26.8,18196813
2023-05-03,'5880,合庫金,27.2,27.05,27.2,27.0,5926690
2023-05-04,'5880,合庫金,26.95,27.15,27.15,26.95,5013720
2023-05-05,'5880,合庫金,27.1,27.2,27.2,27.1,5873903
2023-05-08,'5880,合庫金,27.25,27.3,27.35,27.2,7495798
2023-05-09,'5880,合庫金,27.25,27.35,27.35,27.2,5927643
2023-05-10,'5880,合庫金,27.35,27.35,27.4,27.2,6132019
2023-05-11,'5880,合庫金,27.35,27.3,27.35,27.15,4616119
2023-05-12,'5880,合庫金,27.2,27.15,27.2,27.1,5015388
2023-05-15,'5880,合庫金,27.15,27.3,27.35,27.05,6822499
2023-05-16,'5880,合庫金,27.4,27.5,27.5,27.3,9510003
2023-05-17,'5880,合庫金,27.45,27.9,28.0,27.45,20427687
2023-05-18,'5880,合庫金,27.95,28.05,28.05,27.9,12230568
2023-05-19,'5880,合庫金,28.05,28.2,28.2,27.95,11837485
2023-05-22,'5880,合庫金,28.2,28.2,28.3,28.1,6650098
2023-05-23,'5880,合庫金,28.2,28.2,28.3,28.1,7037651
2023-05-24,'5880,合庫金,28.1,28.35,28.35,28.05,8801050
2023-05-25,'5880,合庫金,28.05,28.0,28.3,28.0,6453615
2023-05-26,'5880,合庫金,27.9,28.0,28.1,27.7,6530284
2023-05-29,'5880,合庫金,28.05,28.1,28.15,27.95,5715277
2023-05-30,'5880,合庫金,28.1,28.1,28.2,28.0,10298611
2023-05-31,'5880,合庫金,28.1,27.95,28.25,27.95,28394408
2023-06-01,'5880,合庫金,28.0,27.9,28.05,27.9,5850357
2023-06-02,'5880,合庫金,27.95,28.2,28.2,27.95,8011478
2023-06-05,'5880,合庫金,28.2,28.15,28.35,28.0,6121051
2023-06-06,'5880,合庫金,28.2,28.25,28.3,28.15,5834684
2023-06-07,'5880,合庫金,28.2,28.35,28.35,28.2,6413116
2023-06-08,'5880,合庫金,28.3,28.4,28.4,28.2,4505812
2023-06-09,'5880,合庫金,28.4,28.35,28.4,28.3,4374297
2023-06-12,'5880,合庫金,28.15,28.1,28.3,28.05,7275192
2023-06-13,'5880,合庫金,28.15,28.25,28.45,28.0,7178262
2023-06-14,'5880,合庫金,28.25,28.1,28.25,28.1,4442642
2023-06-15,'5880,合庫金,28.1,28.1,28.2,28.0,6692094
2023-06-16,'5880,合庫金,28.1,28.0,28.15,28.0,13527306
2023-06-19,'5880,合庫金,27.9,28.1,28.1,27.75,6130855
2023-06-20,'5880,合庫金,28.1,28.1,28.1,28.0,5814091
2023-06-21,'5880,合庫金,28.1,28.2,28.3,28.0,8020816
2023-06-26,'5880,合庫金,28.2,28.05,28.2,27.9,7874935
2023-06-27,'5880,合庫金,28.05,28.1,28.3,28.0,7295933
2023-06-28,'5880,合庫金,28.05,28.15,28.2,28.0,6506527
2023-06-29,'5880,合庫金,28.2,28.05,28.2,28.0,7499880
2023-06-30,'5880,合庫金,27.95,28.05,28.15,27.95,12671206
2023-07-03,'5880,合庫金,28.1,28.25,28.25,28.05,6958603
2023-07-04,'5880,合庫金,28.1,28.2,28.25,28.05,4043593
2023-07-05,'5880,合庫金,28.05,28.1,28.3,28.05,7014358
2023-07-06,'5880,合庫金,28.0,27.7,28.05,27.65,22189694
2023-07-07,'5880,合庫金,27.6,27.65,27.65,27.35,11347401
2023-07-10,'5880,合庫金,27.65,27.85,27.95,27.6,8027579
2023-07-11,'5880,合庫金,27.9,28.05,28.1,27.85,5232831
2023-07-12,'5880,合庫金,28.0,28.15,28.15,27.95,6238667
2023-07-13,'5880,合庫金,28.15,28.05,28.25,28.05,4594237
2023-07-14,'5880,合庫金,28.05,28.3,28.3,28.05,9939902
2023-07-17,'5880,合庫金,28.3,28.45,28.45,28.2,9009017
2023-07-18,'5880,合庫金,28.25,28.45,28.45,28.25,5599872
2023-07-19,'5880,合庫金,28.4,28.35,28.65,28.3,7544538
2023-07-20,'5880,合庫金,28.3,28.5,28.5,28.3,4524249
2023-07-21,'5880,合庫金,28.5,28.25,28.6,28.25,7818657
2023-07-24,'5880,合庫金,28.25,28.2,28.3,28.1,7480414
2023-07-25,'5880,合庫金,28.3,28.4,28.5,28.3,5823108
2023-07-26,'5880,合庫金,28.4,28.95,29.0,28.4,13473991
2023-07-27,'5880,合庫金,29.0,29.25,29.3,29.0,11740457
2023-07-28,'5880,合庫金,29.15,29.25,29.35,29.1,8003087
2023-07-31,'5880,合庫金,29.3,29.4,29.65,29.3,14846048
2023-08-01,'5880,合庫金,29.4,29.5,29.6,29.35,7323841
2023-08-02,'5880,合庫金,29.4,29.0,29.5,28.9,18084450
2023-08-04,'5880,合庫金,29.0,29.15,29.3,28.95,15282080
2023-08-07,'5880,合庫金,29.15,29.45,29.5,29.1,16846609
2023-08-08,'5880,合庫金,29.5,29.35,29.6,29.25,22219420
2023-08-09,'5880,合庫金,27.55,27.85,27.85,27.45,21980759
2023-08-10,'5880,合庫金,27.85,27.8,27.9,27.7,11277941
2023-08-11,'5880,合庫金,27.8,27.6,27.9,27.6,8648504
2023-08-14,'5880,合庫金,27.55,27.1,27.55,27.05,12360808
2023-08-15,'5880,合庫金,27.1,26.9,27.2,26.9,10065036
2023-08-16,'5880,合庫金,26.8,26.55,26.8,26.5,11984428
