Date,Code,Name,Open,Close,High,Low,Volume
2022-12-01,'2408,南亞科,58.5,57.5,58.9,57.0,13835727
2022-12-02,'2408,南亞科,56.9,56.1,57.2,55.9,17164019
2022-12-05,'2408,南亞科,56.0,56.2,56.9,56.0,7580031
2022-12-06,'2408,南亞科,55.6,54.3,55.7,54.1,15085665
2022-12-07,'2408,南亞科,54.2,53.5,54.5,53.5,8669448
2022-12-08,'2408,南亞科,53.5,54.0,54.5,53.0,8653920
2022-12-09,'2408,南亞科,54.5,53.7,54.8,53.6,8465475
2022-12-12,'2408,南亞科,53.5,54.8,55.1,53.3,7258729
2022-12-13,'2408,南亞科,55.1,54.8,55.4,54.6,7507436
2022-12-14,'2408,南亞科,55.1,55.5,55.8,55.0,7300405
2022-12-15,'2408,南亞科,55.3,55.9,56.1,55.1,4809919
2022-12-16,'2408,南亞科,55.1,54.5,55.1,54.3,8734338
2022-12-19,'2408,南亞科,54.2,53.7,54.6,53.7,6310919
2022-12-20,'2408,南亞科,53.8,52.0,53.9,52.0,10471584
2022-12-21,'2408,南亞科,52.1,51.5,52.6,51.5,7997323
2022-12-22,'2408,南亞科,52.2,51.7,52.5,51.5,6443016
2022-12-23,'2408,南亞科,50.5,51.4,51.5,50.1,5240812
2022-12-26,'2408,南亞科,51.7,51.5,51.8,51.2,1873533
2022-12-27,'2408,南亞科,51.6,51.9,52.3,51.6,2763383
2022-12-28,'2408,南亞科,51.6,51.3,51.9,51.2,3348466
2022-12-29,'2408,南亞科,50.8,51.8,52.0,50.5,4290189
2022-12-30,'2408,南亞科,52.2,51.2,52.3,51.2,2400093
2023-01-03,'2408,南亞科,51.0,53.0,53.2,51.0,7492900
2023-01-04,'2408,南亞科,53.2,54.1,54.3,53.1,9049463
2023-01-05,'2408,南亞科,56.0,54.9,56.1,54.4,17506891
2023-01-06,'2408,南亞科,53.9,55.0,55.3,53.7,9955000
2023-01-09,'2408,南亞科,55.6,56.7,56.7,55.4,12692822
2023-01-10,'2408,南亞科,56.8,56.5,57.5,56.2,10024354
2023-01-11,'2408,南亞科,56.8,57.0,57.2,55.8,10033128
2023-01-12,'2408,南亞科,57.0,56.2,57.1,56.2,4147426
2023-01-13,'2408,南亞科,56.7,56.0,56.8,55.7,5282902
2023-01-16,'2408,南亞科,56.8,57.5,57.5,56.2,9181583
2023-01-17,'2408,南亞科,56.8,57.7,57.8,56.8,7441187
2023-01-30,'2408,南亞科,60.5,60.3,61.2,59.0,24243103
2023-01-31,'2408,南亞科,60.0,57.8,60.2,57.6,14748173
2023-02-01,'2408,南亞科,58.2,58.2,58.5,57.3,7907417
2023-02-02,'2408,南亞科,59.1,59.9,60.1,58.6,12790241
2023-02-03,'2408,南亞科,60.0,59.9,60.2,59.4,7333360
2023-02-06,'2408,南亞科,59.4,58.1,59.4,58.1,6851301
2023-02-07,'2408,南亞科,58.0,58.2,58.7,57.8,3577407
2023-02-08,'2408,南亞科,58.4,58.4,59.2,58.3,6565423
2023-02-09,'2408,南亞科,58.0,58.0,58.4,57.5,7661931
2023-02-10,'2408,南亞科,57.7,58.3,59.0,57.5,5634426
2023-02-13,'2408,南亞科,58.0,57.6,58.0,57.1,5472088
2023-02-14,'2408,南亞科,57.9,58.4,58.8,57.8,5179587
2023-02-15,'2408,南亞科,58.3,58.5,59.0,58.0,4634967
2023-02-16,'2408,南亞科,58.5,59.7,60.0,58.5,8722018
2023-02-17,'2408,南亞科,59.3,59.7,60.1,59.2,5971745
2023-02-20,'2408,南亞科,59.7,60.0,60.5,59.7,3549216
2023-02-21,'2408,南亞科,60.5,60.4,60.5,59.9,3872607
2023-02-22,'2408,南亞科,59.5,58.7,59.5,58.5,7290699
2023-02-23,'2408,南亞科,59.1,59.5,59.6,58.6,5596637
2023-02-24,'2408,南亞科,60.1,58.4,60.1,58.4,7969973
2023-03-01,'2408,南亞科,57.9,57.3,58.2,57.2,6581065
2023-03-02,'2408,南亞科,58.0,57.3,58.1,56.6,10113052
2023-03-03,'2408,南亞科,57.8,57.9,58.1,57.1,5739113
2023-03-06,'2408,南亞科,58.1,57.7,58.4,57.6,6760474
2023-03-07,'2408,南亞科,58.0,58.5,58.8,57.7,4316295
2023-03-08,'2408,南亞科,58.9,61.0,61.0,58.6,18024145
2023-03-09,'2408,南亞科,61.3,59.1,61.4,59.0,13591158
2023-03-10,'2408,南亞科,58.8,58.7,59.0,57.9,6711615
2023-03-13,'2408,南亞科,58.3,58.5,59.1,58.0,6170911
2023-03-14,'2408,南亞科,58.0,58.0,58.8,57.6,6637914
2023-03-15,'2408,南亞科,58.4,58.0,58.9,58.0,4691222
2023-03-16,'2408,南亞科,58.0,57.7,58.2,57.5,3858414
2023-03-17,'2408,南亞科,58.5,59.3,60.0,58.4,12525187
2023-03-20,'2408,南亞科,59.6,59.2,59.8,58.8,3415875
2023-03-21,'2408,南亞科,59.4,58.6,59.6,58.2,5876502
2023-03-22,'2408,南亞科,59.1,59.1,59.8,59.0,5381241
2023-03-23,'2408,南亞科,59.1,59.8,60.6,58.9,7672975
2023-03-24,'2408,南亞科,61.5,63.3,64.7,61.2,27783325
2023-03-27,'2408,南亞科,63.2,63.2,63.7,62.4,11591830
2023-03-28,'2408,南亞科,63.0,62.5,63.2,62.5,10576128
2023-03-29,'2408,南亞科,62.5,61.0,62.7,60.8,12316625
2023-03-30,'2408,南亞科,65.0,63.9,65.3,63.6,28891243
2023-03-31,'2408,南亞科,65.0,66.5,67.0,64.5,39636500
2023-04-06,'2408,南亞科,64.9,66.4,66.6,64.1,24061913
2023-04-07,'2408,南亞科,68.7,68.6,68.8,67.5,25837704
2023-04-10,'2408,南亞科,68.0,66.7,68.3,66.3,22925977
2023-04-11,'2408,南亞科,68.0,68.2,69.0,67.8,26721551
2023-04-12,'2408,南亞科,68.2,69.1,69.9,67.2,34888902
2023-04-13,'2408,南亞科,68.7,67.5,68.8,67.4,17364963
2023-04-14,'2408,南亞科,68.0,67.6,68.2,67.2,9342835
2023-04-17,'2408,南亞科,66.9,68.0,68.3,66.9,10770890
2023-04-18,'2408,南亞科,67.6,67.3,67.9,67.0,6674245
2023-04-19,'2408,南亞科,67.3,67.0,67.7,66.9,8287512
2023-04-20,'2408,南亞科,66.4,65.5,66.4,65.0,10469093
2023-04-21,'2408,南亞科,65.5,64.5,66.2,64.2,9489829
2023-04-24,'2408,南亞科,64.6,64.2,65.6,63.8,7835320
2023-04-25,'2408,南亞科,64.7,63.5,65.9,63.1,9760408
2023-04-26,'2408,南亞科,63.2,64.1,64.2,62.3,7203769
2023-04-27,'2408,南亞科,65.0,65.6,65.6,64.5,8321175
2023-04-28,'2408,南亞科,66.4,67.8,68.0,66.2,16828157
2023-05-02,'2408,南亞科,67.8,66.7,67.8,66.5,6893383
2023-05-03,'2408,南亞科,66.3,67.1,67.5,66.2,8245657
2023-05-04,'2408,南亞科,66.5,68.0,68.0,66.3,7737716
2023-05-05,'2408,南亞科,67.2,66.7,67.7,66.6,9299080
2023-05-08,'2408,南亞科,66.7,64.8,67.0,64.4,9260289
2023-05-09,'2408,南亞科,65.2,64.7,65.6,64.2,5810858
2023-05-10,'2408,南亞科,64.5,64.2,64.5,63.6,4955276
2023-05-11,'2408,南亞科,64.2,63.3,64.5,63.2,4723487
2023-05-12,'2408,南亞科,63.0,63.8,63.8,62.6,4681336
2023-05-15,'2408,南亞科,63.3,63.9,64.8,63.2,5738015
2023-05-16,'2408,南亞科,65.1,64.6,65.7,64.6,6177244
2023-05-17,'2408,南亞科,67.7,68.0,68.7,66.4,25645575
2023-05-18,'2408,南亞科,68.6,69.3,70.2,68.6,18627254
2023-05-19,'2408,南亞科,69.9,69.9,70.0,68.4,13136526
2023-05-22,'2408,南亞科,72.0,70.1,72.9,69.4,21332203
2023-05-23,'2408,南亞科,70.0,69.9,70.2,68.6,11505748
2023-05-24,'2408,南亞科,69.7,69.9,71.2,68.9,15095441
2023-05-25,'2408,南亞科,69.9,72.4,72.4,69.6,33561601
2023-05-26,'2408,南亞科,72.9,71.9,73.3,70.6,21260321
2023-05-29,'2408,南亞科,72.1,71.2,72.3,70.6,14046942
2023-05-30,'2408,南亞科,71.7,71.9,71.9,70.5,8886610
2023-05-31,'2408,南亞科,71.3,73.5,73.5,71.3,21111080
2023-06-01,'2408,南亞科,72.6,71.4,72.7,71.1,13268008
2023-06-02,'2408,南亞科,72.0,72.9,73.4,71.7,12757554
2023-06-05,'2408,南亞科,72.9,72.1,73.0,71.9,6998880
2023-06-06,'2408,南亞科,72.5,72.4,72.6,71.7,4881641
2023-06-07,'2408,南亞科,72.5,71.9,72.5,71.2,7188623
2023-06-08,'2408,南亞科,71.7,70.2,71.7,70.0,8519182
2023-06-09,'2408,南亞科,70.9,71.3,71.4,70.5,6047180
2023-06-12,'2408,南亞科,71.7,72.9,73.3,71.5,10064940
2023-06-13,'2408,南亞科,73.7,74.8,75.5,73.3,17086258
2023-06-14,'2408,南亞科,76.4,76.2,76.9,74.8,18365048
2023-06-15,'2408,南亞科,76.4,75.3,76.4,74.5,11694931
2023-06-16,'2408,南亞科,75.2,78.5,78.8,74.6,19508386
2023-06-19,'2408,南亞科,78.0,78.0,78.8,77.2,9540572
2023-06-20,'2408,南亞科,78.0,77.4,78.6,77.0,9215315
2023-06-21,'2408,南亞科,76.6,74.6,76.9,73.7,19708212
2023-06-26,'2408,南亞科,73.5,73.0,73.6,72.2,20628647
2023-06-27,'2408,南亞科,73.0,70.8,73.0,70.6,19355951
2023-06-28,'2408,南亞科,70.3,69.5,70.8,69.2,10647067
2023-06-29,'2408,南亞科,72.0,72.2,73.2,71.6,15544064
2023-06-30,'2408,南亞科,71.5,70.8,71.5,69.9,16817189
2023-07-03,'2408,南亞科,70.5,70.1,70.6,70.0,6077012
2023-07-04,'2408,南亞科,70.1,70.4,70.7,69.7,8459940
2023-07-05,'2408,南亞科,70.6,70.1,70.8,69.6,8256833
2023-07-06,'2408,南亞科,69.8,70.1,70.5,69.3,6271016
2023-07-07,'2408,南亞科,69.6,69.1,69.6,68.0,9606135
2023-07-10,'2408,南亞科,69.2,69.7,71.4,69.1,8384046
2023-07-11,'2408,南亞科,70.9,69.9,71.2,69.7,10002000
2023-07-12,'2408,南亞科,70.6,70.1,70.6,68.5,9486574
2023-07-13,'2408,南亞科,70.4,70.9,72.0,70.4,10964475
2023-07-14,'2408,南亞科,71.0,71.7,71.9,70.7,5854215
2023-07-17,'2408,南亞科,71.7,71.7,72.4,70.5,5484572
2023-07-18,'2408,南亞科,71.7,69.5,71.8,69.5,7354033
2023-07-19,'2408,南亞科,70.2,70.4,71.5,69.9,12357839
2023-07-20,'2408,南亞科,70.2,70.3,70.9,69.5,4656175
2023-07-21,'2408,南亞科,69.6,70.1,70.2,69.1,11835297
2023-07-24,'2408,南亞科,70.1,69.3,70.2,69.1,5430375
2023-07-25,'2408,南亞科,69.5,68.2,69.9,68.1,8371057
2023-07-26,'2408,南亞科,68.3,67.1,68.4,66.2,12479975
2023-07-27,'2408,南亞科,67.8,71.4,72.6,67.8,15224333
2023-07-28,'2408,南亞科,72.9,74.8,75.5,72.8,22095359
2023-07-31,'2408,南亞科,75.3,72.3,75.7,72.2,11712625
2023-08-01,'2408,南亞科,72.5,71.0,73.1,70.7,9086310
2023-08-02,'2408,南亞科,70.5,69.1,70.6,69.0,9445720
2023-08-04,'2408,南亞科,69.2,69.9,70.4,68.3,6792166
2023-08-07,'2408,南亞科,69.3,70.0,70.4,69.2,2895743
2023-08-08,'2408,南亞科,69.5,68.5,69.5,68.1,6472159
2023-08-09,'2408,南亞科,68.4,68.9,69.0,68.2,3511396
2023-08-10,'2408,南亞科,68.3,67.1,68.3,67.0,6953045
2023-08-11,'2408,南亞科,68.0,67.9,68.6,67.2,5123134
2023-08-14,'2408,南亞科,68.0,64.9,68.0,64.0,11269753
2023-08-15,'2408,南亞科,65.9,64.6,66.2,64.3,5552331
2023-08-16,'2408,南亞科,64.1,63.7,64.3,63.2,9009886
2023-08-17,'2408,南亞科,63.5,65.6,66.2,62.4,12850703
2023-08-18,'2408,南亞科,65.3,64.6,65.8,64.5,8159377
2023-08-21,'2408,南亞科,64.3,63.4,64.7,63.2,5226663
2023-08-22,'2408,南亞科,63.9,63.5,64.2,63.3,3294522
2023-08-23,'2408,南亞科,63.9,63.5,63.9,62.8,6721133
2023-08-24,'2408,南亞科,64.3,65.3,65.8,64.1,5963862
2023-08-25,'2408,南亞科,65.4,65.0,65.9,64.8,4487947
2023-08-28,'2408,南亞科,65.9,65.6,66.0,64.6,3259189
2023-08-29,'2408,南亞科,65.8,66.2,66.5,64.8,4042922
2023-08-30,'2408,南亞科,67.3,66.7,67.5,66.3,5452609
2023-08-31,'2408,南亞科,66.9,66.6,68.7,66.5,10105798
2023-09-01,'2408,南亞科,67.1,68.2,69.7,67.0,12885961
2023-09-04,'2408,南亞科,67.2,67.6,68.6,67.1,6671805
2023-09-05,'2408,南亞科,67.6,68.1,68.8,67.1,5068086
2023-09-06,'2408,南亞科,68.2,68.0,68.5,67.6,3291813
2023-09-07,'2408,南亞科,67.4,67.2,69.2,67.2,7388849
2023-09-08,'2408,南亞科,67.1,67.2,67.7,66.0,4355757
2023-09-11,'2408,南亞科,66.7,65.7,66.8,65.6,5344482
2023-09-12,'2408,南亞科,65.9,66.8,67.2,65.9,4282658
2023-09-13,'2408,南亞科,66.9,68.4,68.8,66.9,9529400
2023-09-14,'2408,南亞科,69.3,70.0,70.0,68.8,12208144
2023-09-15,'2408,南亞科,70.5,72.4,73.5,69.7,30008492
2023-09-18,'2408,南亞科,72.4,72.3,74.2,71.2,11469283
2023-09-19,'2408,南亞科,72.6,71.7,73.3,71.5,8398760
2023-09-20,'2408,南亞科,71.4,70.7,71.4,70.0,7662019
2023-09-21,'2408,南亞科,70.0,72.8,72.8,69.9,12806554
2023-09-22,'2408,南亞科,72.9,72.0,72.9,71.6,7462659
2023-09-25,'2408,南亞科,72.8,71.6,72.8,71.2,5425331
2023-09-26,'2408,南亞科,71.1,70.3,71.3,70.3,5077746
2023-09-27,'2408,南亞科,69.2,69.8,70.4,68.8,7234441
2023-09-28,'2408,南亞科,67.8,65.6,68.0,65.6,27374042
2023-10-02,'2408,南亞科,67.3,67.6,68.0,67.0,9006321
2023-10-03,'2408,南亞科,67.9,68.1,70.5,67.7,13619527
2023-10-04,'2408,南亞科,67.7,67.7,69.0,67.1,5929207
2023-10-05,'2408,南亞科,68.2,69.5,70.0,68.2,7907252
2023-10-06,'2408,南亞科,70.2,69.2,70.2,68.9,6292276
2023-10-11,'2408,南亞科,69.7,70.7,71.2,68.9,13577752
2023-10-12,'2408,南亞科,69.4,71.0,71.2,67.3,20210704
2023-10-13,'2408,南亞科,69.9,70.8,71.7,69.6,12156524
2023-10-16,'2408,南亞科,70.8,70.6,70.8,69.6,6047777
2023-10-17,'2408,南亞科,70.5,70.9,71.5,70.2,11686448
2023-10-18,'2408,南亞科,71.2,70.2,71.5,69.6,11880086
2023-10-19,'2408,南亞科,69.9,70.5,70.9,69.9,8223519
2023-10-20,'2408,南亞科,69.9,70.3,70.8,69.7,7925934
2023-10-23,'2408,南亞科,70.5,69.6,70.7,69.5,6432602
2023-10-24,'2408,南亞科,69.3,67.8,69.4,67.4,9657117
2023-10-25,'2408,南亞科,67.9,68.0,68.7,67.9,4778064
2023-10-26,'2408,南亞科,67.3,66.1,67.4,66.1,10462626
