Date,Code,Name,Open,Close,High,Low,Volume
2023-02-01,'9910,豐泰,195.5,197.0,198.0,194.5,944019
2023-02-02,'9910,豐泰,198.5,198.0,199.5,194.0,1864624
2023-02-03,'9910,豐泰,197.0,197.5,199.0,196.0,651933
2023-02-06,'9910,豐泰,197.0,196.0,199.0,196.0,601865
2023-02-07,'9910,豐泰,196.0,199.5,199.5,194.5,1184243
2023-02-08,'9910,豐泰,197.5,200.5,201.0,197.5,650283
2023-02-09,'9910,豐泰,197.5,194.0,199.5,193.5,1090134
2023-02-10,'9910,豐泰,193.0,189.5,193.0,187.5,1377490
2023-02-13,'9910,豐泰,188.0,193.0,194.5,187.0,873944
2023-02-14,'9910,豐泰,196.0,196.5,196.5,194.5,412253
2023-02-15,'9910,豐泰,197.0,193.5,197.0,192.0,572879
2023-02-16,'9910,豐泰,193.5,196.0,196.5,193.0,609224
2023-02-17,'9910,豐泰,194.0,181.5,194.0,180.0,4711666
2023-02-20,'9910,豐泰,181.5,183.5,183.5,179.0,1849144
2023-02-21,'9910,豐泰,181.0,181.0,182.0,179.5,1084729
2023-02-22,'9910,豐泰,179.5,183.5,184.0,179.5,1060814
2023-02-23,'9910,豐泰,183.0,183.5,184.5,183.0,561449
2023-02-24,'9910,豐泰,184.0,185.0,186.5,183.0,1018251
2023-03-01,'9910,豐泰,183.0,183.0,185.0,178.5,2422110
2023-03-02,'9910,豐泰,183.0,181.5,184.0,181.0,401948
2023-03-03,'9910,豐泰,183.0,181.0,183.5,181.0,373365
2023-03-06,'9910,豐泰,181.5,183.5,184.5,181.5,500201
2023-03-07,'9910,豐泰,185.0,188.0,188.0,184.0,881406
2023-03-08,'9910,豐泰,185.0,184.0,187.0,183.5,884574
2023-03-09,'9910,豐泰,184.0,184.5,184.5,181.5,1132729
2023-03-10,'9910,豐泰,182.5,181.5,183.0,180.5,1125614
2023-03-13,'9910,豐泰,180.5,184.0,185.0,180.0,589433
2023-03-14,'9910,豐泰,181.0,182.0,184.5,179.0,921278
2023-03-15,'9910,豐泰,185.0,181.0,186.5,181.0,833304
2023-03-16,'9910,豐泰,180.0,181.0,182.0,179.5,773369
2023-03-17,'9910,豐泰,182.5,180.0,183.0,180.0,1554356
2023-03-20,'9910,豐泰,182.0,185.5,186.0,181.0,576426
