Date,Code,Name,Open,Close,High,Low,Volume
2023-02-01,'2002,中鋼,31.6,32.0,32.15,31.6,21026740
2023-02-02,'2002,中鋼,32.0,31.95,32.05,31.7,23585718
2023-02-03,'2002,中鋼,31.8,31.4,31.8,31.3,16517867
2023-02-06,'2002,中鋼,31.3,31.05,31.5,31.05,17745857
2023-02-07,'2002,中鋼,31.2,31.45,31.55,31.15,14756222
2023-02-08,'2002,中鋼,31.45,31.45,31.55,31.3,11984093
2023-02-09,'2002,中鋼,31.3,31.3,31.45,31.2,8984170
2023-02-10,'2002,中鋼,31.15,31.25,31.35,31.05,10813574
2023-02-13,'2002,中鋼,31.15,31.45,31.5,31.05,11185509
2023-02-14,'2002,中鋼,31.6,31.45,31.6,31.4,11450260
2023-02-15,'2002,中鋼,31.55,31.35,31.65,31.2,15690008
2023-02-16,'2002,中鋼,31.65,31.6,31.75,31.4,16281847
2023-02-17,'2002,中鋼,31.55,31.7,31.7,31.45,10015739
2023-02-20,'2002,中鋼,31.7,32.0,32.0,31.5,16095249
2023-02-21,'2002,中鋼,32.0,32.1,32.15,31.75,27921378
2023-02-22,'2002,中鋼,31.9,31.95,32.0,31.75,11105553
2023-02-23,'2002,中鋼,31.95,31.8,32.0,31.8,14901525
2023-02-24,'2002,中鋼,31.9,31.4,31.95,31.4,33548887
2023-03-01,'2002,中鋼,31.0,30.3,31.1,30.3,44144547
2023-03-02,'2002,中鋼,30.35,30.65,30.8,30.2,21962621
2023-03-03,'2002,中鋼,30.65,30.7,30.85,30.55,11642232
2023-03-06,'2002,中鋼,30.9,30.8,30.95,30.7,14010538
2023-03-07,'2002,中鋼,30.75,31.1,31.15,30.7,17149028
2023-03-08,'2002,中鋼,31.0,31.2,31.3,30.9,21107971
2023-03-09,'2002,中鋼,31.2,30.75,31.3,30.75,18108786
2023-03-10,'2002,中鋼,30.55,30.6,30.75,30.5,20135850
2023-03-13,'2002,中鋼,30.55,31.0,31.15,30.5,20561633
2023-03-14,'2002,中鋼,30.7,30.7,31.0,30.7,15390221
2023-03-15,'2002,中鋼,30.7,30.7,30.9,30.65,18687509
2023-03-16,'2002,中鋼,30.9,30.6,30.9,30.55,16859454
