Date,Code,Name,Open,Close,High,Low,Volume
2022-12-01,'2891,中信金,23.2,22.6,23.3,22.6,41263264
2022-12-02,'2891,中信金,22.5,22.5,22.75,22.45,25199066
2022-12-05,'2891,中信金,22.7,22.75,23.0,22.65,30915018
2022-12-06,'2891,中信金,22.55,22.4,22.9,22.4,44194352
2022-12-07,'2891,中信金,22.45,23.05,23.2,22.45,64264376
2022-12-08,'2891,中信金,22.9,22.8,23.05,22.6,30210447
2022-12-09,'2891,中信金,22.6,22.7,22.9,22.55,37660993
2022-12-12,'2891,中信金,22.75,22.9,23.0,22.55,39607883
2022-12-13,'2891,中信金,22.95,22.7,23.1,22.65,38964397
2022-12-14,'2891,中信金,22.85,22.9,23.1,22.75,45749077
2022-12-15,'2891,中信金,22.7,22.75,22.9,22.55,42757425
2022-12-16,'2891,中信金,22.5,22.25,22.7,22.25,92542996
2022-12-19,'2891,中信金,22.05,22.05,22.35,22.0,63269134
2022-12-20,'2891,中信金,21.95,21.9,22.15,21.8,69115912
2022-12-21,'2891,中信金,21.8,21.7,21.95,21.6,65555031
2022-12-22,'2891,中信金,21.9,22.15,22.15,21.75,52879624
2022-12-23,'2891,中信金,21.7,21.9,22.05,21.65,23817348
2022-12-26,'2891,中信金,21.85,22.1,22.1,21.85,7305018
2022-12-27,'2891,中信金,22.2,22.25,22.3,22.1,10257549
2022-12-28,'2891,中信金,22.1,22.15,22.35,22.0,16730288
2022-12-29,'2891,中信金,21.95,21.9,22.1,21.75,18326194
2022-12-30,'2891,中信金,22.1,22.1,22.3,21.95,14516779
2023-01-03,'2891,中信金,22.0,22.15,22.25,21.8,17423661
2023-01-04,'2891,中信金,22.0,22.35,22.35,22.0,18241934
2023-01-05,'2891,中信金,22.35,22.6,22.6,22.3,40602842
2023-01-06,'2891,中信金,22.55,22.6,22.7,22.45,18685116
2023-01-09,'2891,中信金,22.9,23.15,23.15,22.7,46496447
2023-01-10,'2891,中信金,23.1,23.15,23.15,22.85,25244147
2023-01-11,'2891,中信金,23.15,23.1,23.25,22.95,20673897
2023-01-12,'2891,中信金,23.1,22.9,23.15,22.8,18742470
